,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,open_url,artist_name,title
57,0.651,0.595,5,-10.85,1,0.0583,0.804,0.0,0.276,0.806,82.246,audio_features,6bMQkAMEO8s0tvcZD4M2fJ,spotify:track:6bMQkAMEO8s0tvcZD4M2fJ,https://api.spotify.com/v1/tracks/6bMQkAMEO8s0tvcZD4M2fJ,https://api.spotify.com/v1/audio-analysis/6bMQkAMEO8s0tvcZD4M2fJ,150742,4,https://open.spotify.com/track/6bMQkAMEO8s0tvcZD4M2fJ,Sal Mineo,Start Moving
58,0.184,0.116,8,-21.696,0,0.0367,0.986,0.941,0.0893,0.0383,77.539,audio_features,3MRqAJ39RNoTWANeMcLwwW,spotify:track:3MRqAJ39RNoTWANeMcLwwW,https://api.spotify.com/v1/tracks/3MRqAJ39RNoTWANeMcLwwW,https://api.spotify.com/v1/audio-analysis/3MRqAJ39RNoTWANeMcLwwW,69440,5,https://open.spotify.com/track/3MRqAJ39RNoTWANeMcLwwW,089 Clique feat. Prophet,Visions Of Death
59,0.564,0.924,0,-6.262,1,0.0417,0.0634,0.00017,0.716,0.702,128.25,audio_features,5YIh3K9eF6ymtagIIpprOU,spotify:track:5YIh3K9eF6ymtagIIpprOU,https://api.spotify.com/v1/tracks/5YIh3K9eF6ymtagIIpprOU,https://api.spotify.com/v1/audio-analysis/5YIh3K9eF6ymtagIIpprOU,297907,4,https://open.spotify.com/track/5YIh3K9eF6ymtagIIpprOU,Simple Minds,Sanctify Yourself (Extended Remix)
60,0.585,0.873,2,-5.56,1,0.0399,0.177,2.57e-06,0.576,0.851,139.768,audio_features,0Me6yvcdWNZikeJlokBzZT,spotify:track:0Me6yvcdWNZikeJlokBzZT,https://api.spotify.com/v1/tracks/0Me6yvcdWNZikeJlokBzZT,https://api.spotify.com/v1/audio-analysis/0Me6yvcdWNZikeJlokBzZT,240533,4,https://open.spotify.com/track/0Me6yvcdWNZikeJlokBzZT,Jean-Jacques Goldman,Entre Gris Clair Et Gris Fonc\xc3\xa9 (Live)
61,0.789,0.292,7,-19.314,1,0.906,0.628,0.0,0.435,0.694,90.393,audio_features,5eXgLSOhy1CusiioHHNibf,spotify:track:5eXgLSOhy1CusiioHHNibf,https://api.spotify.com/v1/tracks/5eXgLSOhy1CusiioHHNibf,https://api.spotify.com/v1/audio-analysis/5eXgLSOhy1CusiioHHNibf,64888,4,https://open.spotify.com/track/5eXgLSOhy1CusiioHHNibf,Malina,Druzya
62,0.782,0.712,0,-8.182,0,0.0654,0.122,0.00721,0.134,0.125,132.022,audio_features,4a0X3DXvaoIUAL5BQ3gcDm,spotify:track:4a0X3DXvaoIUAL5BQ3gcDm,https://api.spotify.com/v1/tracks/4a0X3DXvaoIUAL5BQ3gcDm,https://api.spotify.com/v1/audio-analysis/4a0X3DXvaoIUAL5BQ3gcDm,164498,4,https://open.spotify.com/track/4a0X3DXvaoIUAL5BQ3gcDm,Casual,Prec\xc3\xads
63,0.649,0.144,4,-13.986,1,0.0418,0.806,4.55e-06,0.105,0.458,125.74,audio_features,2qLxtO0iaFGI9x19vU3bDI,spotify:track:2qLxtO0iaFGI9x19vU3bDI,https://api.spotify.com/v1/tracks/2qLxtO0iaFGI9x19vU3bDI,https://api.spotify.com/v1/audio-analysis/2qLxtO0iaFGI9x19vU3bDI,183973,4,https://open.spotify.com/track/2qLxtO0iaFGI9x19vU3bDI,Kingston Trio,Tom Dooley
64,0.649,0.642,1,-6.932,1,0.0469,5.34e-05,0.044,0.0596,0.282,131.993,audio_features,0my13Elta4UQBuYBemja5Q,spotify:track:0my13Elta4UQBuYBemja5Q,https://api.spotify.com/v1/tracks/0my13Elta4UQBuYBemja5Q,https://api.spotify.com/v1/audio-analysis/0my13Elta4UQBuYBemja5Q,384000,4,https://open.spotify.com/track/0my13Elta4UQBuYBemja5Q,Hysterie,Be my Lover
65,0.637,0.265,11,-15.446,1,0.241,0.348,6.52e-05,0.12,0.48,138.484,audio_features,4AQhhYES4gMTDZol4gdmjG,spotify:track:4AQhhYES4gMTDZol4gdmjG,https://api.spotify.com/v1/tracks/4AQhhYES4gMTDZol4gdmjG,https://api.spotify.com/v1/audio-analysis/4AQhhYES4gMTDZol4gdmjG,236360,4,https://open.spotify.com/track/4AQhhYES4gMTDZol4gdmjG,Count Ossie,No Night In Zion - Original
66,0.522,0.919,2,-5.748,1,0.0396,5.33e-06,0.00154,0.0636,0.322,90.013,audio_features,2qqhQoaZkY5o68AJiI1ciu,spotify:track:2qqhQoaZkY5o68AJiI1ciu,https://api.spotify.com/v1/tracks/2qqhQoaZkY5o68AJiI1ciu,https://api.spotify.com/v1/audio-analysis/2qqhQoaZkY5o68AJiI1ciu,256720,4,https://open.spotify.com/track/2qqhQoaZkY5o68AJiI1ciu,The Berzerker,Pure Hatred
67,0.644,0.799,4,-10.856,0,0.0598,0.0821,0.00154,0.055,0.889,108.381,audio_features,3Pu3IChaAoa5EjgUBv5F6x,spotify:track:3Pu3IChaAoa5EjgUBv5F6x,https://api.spotify.com/v1/tracks/3Pu3IChaAoa5EjgUBv5F6x,https://api.spotify.com/v1/audio-analysis/3Pu3IChaAoa5EjgUBv5F6x,246573,4,https://open.spotify.com/track/3Pu3IChaAoa5EjgUBv5F6x,Bloomfield,Boulevard St. Germain
68,0.923,0.489,1,-9.855,1,0.332,0.023,0.000242,0.162,0.658,91.996,audio_features,3q6ko6Otby0KfQVHhaKisM,spotify:track:3q6ko6Otby0KfQVHhaKisM,https://api.spotify.com/v1/tracks/3q6ko6Otby0KfQVHhaKisM,https://api.spotify.com/v1/audio-analysis/3q6ko6Otby0KfQVHhaKisM,120059,4,https://open.spotify.com/track/3q6ko6Otby0KfQVHhaKisM,Stickboy,Stand Down
69,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,audio_features,0n2SEXB2qoRQg171q7XqeW,spotify:track:0n2SEXB2qoRQg171q7XqeW,https://api.spotify.com/v1/tracks/0n2SEXB2qoRQg171q7XqeW,https://api.spotify.com/v1/audio-analysis/0n2SEXB2qoRQg171q7XqeW,294987,4,https://open.spotify.com/track/0n2SEXB2qoRQg171q7XqeW,Santana,Persuasion
70,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,audio_features,0n2SEXB2qoRQg171q7XqeW,spotify:track:0n2SEXB2qoRQg171q7XqeW,https://api.spotify.com/v1/tracks/0n2SEXB2qoRQg171q7XqeW,https://api.spotify.com/v1/audio-analysis/0n2SEXB2qoRQg171q7XqeW,294987,4,https://open.spotify.com/track/0n2SEXB2qoRQg171q7XqeW,Santana,Interplanetary Party
71,0.658,0.714,11,-9.247,1,0.0519,0.0294,5.7e-05,0.651,0.806,117.283,audio_features,6tASfEUyB7lE2r6DLzURji,spotify:track:6tASfEUyB7lE2r6DLzURji,https://api.spotify.com/v1/tracks/6tASfEUyB7lE2r6DLzURji,https://api.spotify.com/v1/audio-analysis/6tASfEUyB7lE2r6DLzURji,265600,4,https://open.spotify.com/track/6tASfEUyB7lE2r6DLzURji,Los Del Sol,Club Tropicana
72,0.384,0.578,11,-9.624,1,0.0312,0.000104,0.886,0.125,0.0984,150.013,audio_features,4omurqpm7aWH9VVz2Ii4yO,spotify:track:4omurqpm7aWH9VVz2Ii4yO,https://api.spotify.com/v1/tracks/4omurqpm7aWH9VVz2Ii4yO,https://api.spotify.com/v1/audio-analysis/4omurqpm7aWH9VVz2Ii4yO,297273,4,https://open.spotify.com/track/4omurqpm7aWH9VVz2Ii4yO,KMD,Change Your Mind
73,0.837,0.382,2,-10.726,1,0.052,0.33,6.14e-05,0.127,0.56,139.042,audio_features,5p3kVMB5spe9fY9CKNAiRm,spotify:track:5p3kVMB5spe9fY9CKNAiRm,https://api.spotify.com/v1/tracks/5p3kVMB5spe9fY9CKNAiRm,https://api.spotify.com/v1/audio-analysis/5p3kVMB5spe9fY9CKNAiRm,197200,4,https://open.spotify.com/track/5p3kVMB5spe9fY9CKNAiRm,Mighty Diamonds,Free Africa
74,0.837,0.382,2,-10.726,1,0.052,0.33,6.14e-05,0.127,0.56,139.042,audio_features,5p3kVMB5spe9fY9CKNAiRm,spotify:track:5p3kVMB5spe9fY9CKNAiRm,https://api.spotify.com/v1/tracks/5p3kVMB5spe9fY9CKNAiRm,https://api.spotify.com/v1/audio-analysis/5p3kVMB5spe9fY9CKNAiRm,197200,4,https://open.spotify.com/track/5p3kVMB5spe9fY9CKNAiRm,Mighty Diamonds,Searching
75,0.563,0.196,2,-8.595,1,0.0299,0.727,0.0,0.118,0.272,79.972,audio_features,3qITrK6OiSMAbI7R8fYmLo,spotify:track:3qITrK6OiSMAbI7R8fYmLo,https://api.spotify.com/v1/tracks/3qITrK6OiSMAbI7R8fYmLo,https://api.spotify.com/v1/audio-analysis/3qITrK6OiSMAbI7R8fYmLo,135750,4,https://open.spotify.com/track/3qITrK6OiSMAbI7R8fYmLo,Amy Lambert,Because He Loves Me
76,0.297,0.973,3,-2.971,1,0.0793,0.00288,0.00434,0.468,0.49,163.035,audio_features,3SAlL8ZdSlnmtOr5m4BYqi,spotify:track:3SAlL8ZdSlnmtOr5m4BYqi,https://api.spotify.com/v1/tracks/3SAlL8ZdSlnmtOr5m4BYqi,https://api.spotify.com/v1/audio-analysis/3SAlL8ZdSlnmtOr5m4BYqi,152693,4,https://open.spotify.com/track/3SAlL8ZdSlnmtOr5m4BYqi,The Distillers,Oh Serena
77,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,audio_features,7vQbuQcyTflfCIOu3Uzzya,spotify:track:7vQbuQcyTflfCIOu3Uzzya,https://api.spotify.com/v1/tracks/7vQbuQcyTflfCIOu3Uzzya,https://api.spotify.com/v1/audio-analysis/7vQbuQcyTflfCIOu3Uzzya,130973,4,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,Maddox Brothers and Rose,Jingle Bells
78,0.503,0.558,7,-8.597,1,0.0235,0.711,4.57e-06,0.152,0.74,87.219,audio_features,0BA2jboGScKbadM0LnSrq2,spotify:track:0BA2jboGScKbadM0LnSrq2,https://api.spotify.com/v1/tracks/0BA2jboGScKbadM0LnSrq2,https://api.spotify.com/v1/audio-analysis/0BA2jboGScKbadM0LnSrq2,236907,4,https://open.spotify.com/track/0BA2jboGScKbadM0LnSrq2,Jim Kweskin_ The Jug Band,Viola Lee
79,0.332,0.0102,7,-28.97,0,0.0437,0.995,0.748,0.0826,0.444,78.096,audio_features,6u7gkxuLH88WxAyUAVMgOT,spotify:track:6u7gkxuLH88WxAyUAVMgOT,https://api.spotify.com/v1/tracks/6u7gkxuLH88WxAyUAVMgOT,https://api.spotify.com/v1/audio-analysis/6u7gkxuLH88WxAyUAVMgOT,109107,3,https://open.spotify.com/track/6u7gkxuLH88WxAyUAVMgOT,R. Carlos Nakai,In A Distant Place (World)
80,0.591,0.0924,10,-25.14,1,0.871,0.742,0.0,0.563,0.12,83.252,audio_features,3AbnQLfaudEwBnHu4V0rQc,spotify:track:3AbnQLfaudEwBnHu4V0rQc,https://api.spotify.com/v1/tracks/3AbnQLfaudEwBnHu4V0rQc,https://api.spotify.com/v1/audio-analysis/3AbnQLfaudEwBnHu4V0rQc,106800,3,https://open.spotify.com/track/3AbnQLfaudEwBnHu4V0rQc,Diamanda Galas,Vena Cava 8
81,0.604,0.366,8,-17.0,1,0.102,0.0881,0.0,0.115,0.67,152.643,audio_features,1ruImap0vmRNsEXskCqG9O,spotify:track:1ruImap0vmRNsEXskCqG9O,https://api.spotify.com/v1/tracks/1ruImap0vmRNsEXskCqG9O,https://api.spotify.com/v1/audio-analysis/1ruImap0vmRNsEXskCqG9O,268800,4,https://open.spotify.com/track/1ruImap0vmRNsEXskCqG9O,Louisa Mark feat. Kevin Henry,Reunited
82,0.526,0.0624,9,-18.782,1,0.155,0.986,0.938,0.108,0.285,89.291,audio_features,3FIPEJ6eEft1rB2DrOghDc,spotify:track:3FIPEJ6eEft1rB2DrOghDc,https://api.spotify.com/v1/tracks/3FIPEJ6eEft1rB2DrOghDc,https://api.spotify.com/v1/audio-analysis/3FIPEJ6eEft1rB2DrOghDc,98750,4,https://open.spotify.com/track/3FIPEJ6eEft1rB2DrOghDc,Ian Moore,Itsy Bitsy Spider
83,0.529,0.44,5,-9.11,1,0.0302,0.742,1.05e-05,0.328,0.611,103.669,audio_features,4YkN3JlceD5n2aMqL1kFnH,spotify:track:4YkN3JlceD5n2aMqL1kFnH,https://api.spotify.com/v1/tracks/4YkN3JlceD5n2aMqL1kFnH,https://api.spotify.com/v1/audio-analysis/4YkN3JlceD5n2aMqL1kFnH,157387,3,https://open.spotify.com/track/4YkN3JlceD5n2aMqL1kFnH,Nancy Walker,Boy! What Love Has to Me!
84,0.703,0.726,0,-10.627,1,0.0373,0.00948,0.926,0.0643,0.464,124.993,audio_features,5YEcQMaOMTOzvkt0yY3QWx,spotify:track:5YEcQMaOMTOzvkt0yY3QWx,https://api.spotify.com/v1/tracks/5YEcQMaOMTOzvkt0yY3QWx,https://api.spotify.com/v1/audio-analysis/5YEcQMaOMTOzvkt0yY3QWx,421013,4,https://open.spotify.com/track/5YEcQMaOMTOzvkt0yY3QWx,Luke Vibert,Mate Tron
85,0.406,0.886,8,-4.823,1,0.0709,0.00241,0.000167,0.194,0.614,160.009,audio_features,37vqYyA9ynivKDut0Ddteu,spotify:track:37vqYyA9ynivKDut0Ddteu,https://api.spotify.com/v1/tracks/37vqYyA9ynivKDut0Ddteu,https://api.spotify.com/v1/audio-analysis/37vqYyA9ynivKDut0Ddteu,246469,4,https://open.spotify.com/track/37vqYyA9ynivKDut0Ddteu,Jars Of Clay,Love Me
86,0.643,0.667,0,-6.807,1,0.0287,0.207,0.0104,0.113,0.503,142.277,audio_features,5mJjfTqAwYzJpnfpezDixj,spotify:track:5mJjfTqAwYzJpnfpezDixj,https://api.spotify.com/v1/tracks/5mJjfTqAwYzJpnfpezDixj,https://api.spotify.com/v1/audio-analysis/5mJjfTqAwYzJpnfpezDixj,276947,4,https://open.spotify.com/track/5mJjfTqAwYzJpnfpezDixj,We Show Up On Radar,Like a Bird Pulling Up At a Worm
87,0.722,0.405,2,-7.242,1,0.0632,0.91,2.03e-05,0.177,0.726,131.381,audio_features,79AkQ62L32bhBF5sYz5nIA,spotify:track:79AkQ62L32bhBF5sYz5nIA,https://api.spotify.com/v1/tracks/79AkQ62L32bhBF5sYz5nIA,https://api.spotify.com/v1/audio-analysis/79AkQ62L32bhBF5sYz5nIA,222610,4,https://open.spotify.com/track/79AkQ62L32bhBF5sYz5nIA,Vickie Winans,Boyfriends
88,0.722,0.405,2,-7.242,1,0.0632,0.91,2.03e-05,0.177,0.726,131.381,audio_features,79AkQ62L32bhBF5sYz5nIA,spotify:track:79AkQ62L32bhBF5sYz5nIA,https://api.spotify.com/v1/tracks/79AkQ62L32bhBF5sYz5nIA,https://api.spotify.com/v1/audio-analysis/79AkQ62L32bhBF5sYz5nIA,222610,4,https://open.spotify.com/track/79AkQ62L32bhBF5sYz5nIA,Janitor Joe,Boyfriend
89,0.209,0.0219,5,-25.95,1,0.0344,0.954,0.938,0.104,0.0358,78.336,audio_features,3tCBeat5YZBwLf61yoQJ9v,spotify:track:3tCBeat5YZBwLf61yoQJ9v,https://api.spotify.com/v1/tracks/3tCBeat5YZBwLf61yoQJ9v,https://api.spotify.com/v1/audio-analysis/3tCBeat5YZBwLf61yoQJ9v,112312,1,https://open.spotify.com/track/3tCBeat5YZBwLf61yoQJ9v,Rhian Sheehan,Untitled
90,0.442,0.378,0,-10.938,1,0.0292,0.76,0.0161,0.111,0.202,146.066,audio_features,6Vt7NKuMmZhy1WpVwcyNMl,spotify:track:6Vt7NKuMmZhy1WpVwcyNMl,https://api.spotify.com/v1/tracks/6Vt7NKuMmZhy1WpVwcyNMl,https://api.spotify.com/v1/audio-analysis/6Vt7NKuMmZhy1WpVwcyNMl,232320,4,https://open.spotify.com/track/6Vt7NKuMmZhy1WpVwcyNMl,Maximilian Hecker,Polyester
91,0.798,0.787,7,-4.196,0,0.133,0.227,1.47e-06,0.0678,0.881,160.979,audio_features,0n05ZqxWxoUXtEQitumiuH,spotify:track:0n05ZqxWxoUXtEQitumiuH,https://api.spotify.com/v1/tracks/0n05ZqxWxoUXtEQitumiuH,https://api.spotify.com/v1/audio-analysis/0n05ZqxWxoUXtEQitumiuH,158012,4,https://open.spotify.com/track/0n05ZqxWxoUXtEQitumiuH,Mando Diao,Popovic
92,0.615,0.889,4,-2.539,1,0.0371,0.00388,0.0,0.0947,0.659,131.96,audio_features,0bj0hCTYXv02xeSHyRXuYT,spotify:track:0bj0hCTYXv02xeSHyRXuYT,https://api.spotify.com/v1/tracks/0bj0hCTYXv02xeSHyRXuYT,https://api.spotify.com/v1/audio-analysis/0bj0hCTYXv02xeSHyRXuYT,280347,4,https://open.spotify.com/track/0bj0hCTYXv02xeSHyRXuYT,Jim Chappell,First Kiss
93,0.38,0.555,9,-8.66,1,0.0269,0.332,0.879,0.265,0.612,132.877,audio_features,6CCif3tybokBR6pFg9gDjg,spotify:track:6CCif3tybokBR6pFg9gDjg,https://api.spotify.com/v1/tracks/6CCif3tybokBR6pFg9gDjg,https://api.spotify.com/v1/audio-analysis/6CCif3tybokBR6pFg9gDjg,331027,4,https://open.spotify.com/track/6CCif3tybokBR6pFg9gDjg,Mack and Jamie,Althea Cooley
94,0.143,0.073,8,-21.71,1,0.0377,0.964,0.888,0.109,0.0746,76.968,audio_features,76sKs4UY7IQIZv3HEWwMIR,spotify:track:76sKs4UY7IQIZv3HEWwMIR,https://api.spotify.com/v1/tracks/76sKs4UY7IQIZv3HEWwMIR,https://api.spotify.com/v1/audio-analysis/76sKs4UY7IQIZv3HEWwMIR,190187,3,https://open.spotify.com/track/76sKs4UY7IQIZv3HEWwMIR,Pat Metheny,Letter from Home
95,0.694,0.716,7,-7.468,1,0.0513,0.00909,0.000814,0.0772,0.889,121.427,audio_features,0ROtxObpdDA25o5DriPSOk,spotify:track:0ROtxObpdDA25o5DriPSOk,https://api.spotify.com/v1/tracks/0ROtxObpdDA25o5DriPSOk,https://api.spotify.com/v1/audio-analysis/0ROtxObpdDA25o5DriPSOk,337187,4,https://open.spotify.com/track/0ROtxObpdDA25o5DriPSOk,Der Plan,De Kommissar 1
96,0.694,0.716,7,-7.468,1,0.0513,0.00909,0.000814,0.0772,0.889,121.427,audio_features,0ROtxObpdDA25o5DriPSOk,spotify:track:0ROtxObpdDA25o5DriPSOk,https://api.spotify.com/v1/tracks/0ROtxObpdDA25o5DriPSOk,https://api.spotify.com/v1/audio-analysis/0ROtxObpdDA25o5DriPSOk,337187,4,https://open.spotify.com/track/0ROtxObpdDA25o5DriPSOk,Klaus Badelt,After The Fire
97,0.775,0.66,9,-5.042,1,0.236,0.0269,0.0,0.104,0.206,133.876,audio_features,3seI0zQ6Iz4emaYOiCN6bi,spotify:track:3seI0zQ6Iz4emaYOiCN6bi,https://api.spotify.com/v1/tracks/3seI0zQ6Iz4emaYOiCN6bi,https://api.spotify.com/v1/audio-analysis/3seI0zQ6Iz4emaYOiCN6bi,172016,4,https://open.spotify.com/track/3seI0zQ6Iz4emaYOiCN6bi,Seal,The Beginning (Giro E Giro Mix)
98,0.665,0.601,6,-7.981,1,0.0294,0.0171,0.833,0.208,0.0999,105.002,audio_features,0Qm14E0Scc9hpGPwhowHEP,spotify:track:0Qm14E0Scc9hpGPwhowHEP,https://api.spotify.com/v1/tracks/0Qm14E0Scc9hpGPwhowHEP,https://api.spotify.com/v1/audio-analysis/0Qm14E0Scc9hpGPwhowHEP,392592,4,https://open.spotify.com/track/0Qm14E0Scc9hpGPwhowHEP,liquid soul & freq,Liquid Frequencies (liquid Soul Mix)
99,0.665,0.601,6,-7.981,1,0.0294,0.0171,0.833,0.208,0.0999,105.002,audio_features,0Qm14E0Scc9hpGPwhowHEP,spotify:track:0Qm14E0Scc9hpGPwhowHEP,https://api.spotify.com/v1/tracks/0Qm14E0Scc9hpGPwhowHEP,https://api.spotify.com/v1/audio-analysis/0Qm14E0Scc9hpGPwhowHEP,392592,4,https://open.spotify.com/track/0Qm14E0Scc9hpGPwhowHEP,Liquid Spill,Words- Till the mornin' comes Mix
100,0.485,0.34,2,-10.058,0,0.0294,0.121,5.05e-06,0.0895,0.17,90.857,audio_features,5Pp7GAMJHAW31meFVjNg58,spotify:track:5Pp7GAMJHAW31meFVjNg58,https://api.spotify.com/v1/tracks/5Pp7GAMJHAW31meFVjNg58,https://api.spotify.com/v1/audio-analysis/5Pp7GAMJHAW31meFVjNg58,180707,4,https://open.spotify.com/track/5Pp7GAMJHAW31meFVjNg58,Leroy Hutson,Never Know What You Can Do (Give It A Try) - Original
101,0.485,0.34,2,-10.058,0,0.0294,0.121,5.05e-06,0.0895,0.17,90.857,audio_features,5Pp7GAMJHAW31meFVjNg58,spotify:track:5Pp7GAMJHAW31meFVjNg58,https://api.spotify.com/v1/tracks/5Pp7GAMJHAW31meFVjNg58,https://api.spotify.com/v1/audio-analysis/5Pp7GAMJHAW31meFVjNg58,180707,4,https://open.spotify.com/track/5Pp7GAMJHAW31meFVjNg58,Leroy Hutson,More Where That Came From - Original
102,0.485,0.34,2,-10.058,0,0.0294,0.121,5.05e-06,0.0895,0.17,90.857,audio_features,5Pp7GAMJHAW31meFVjNg58,spotify:track:5Pp7GAMJHAW31meFVjNg58,https://api.spotify.com/v1/tracks/5Pp7GAMJHAW31meFVjNg58,https://api.spotify.com/v1/audio-analysis/5Pp7GAMJHAW31meFVjNg58,180707,4,https://open.spotify.com/track/5Pp7GAMJHAW31meFVjNg58,Leroy Hutson,Love The Feeling - Original
103,0.485,0.817,3,-8.719,1,0.936,0.911,0.0,0.92,0.411,76.533,audio_features,3bTNbRfINJRBws6KbxKHOW,spotify:track:3bTNbRfINJRBws6KbxKHOW,https://api.spotify.com/v1/tracks/3bTNbRfINJRBws6KbxKHOW,https://api.spotify.com/v1/audio-analysis/3bTNbRfINJRBws6KbxKHOW,387787,4,https://open.spotify.com/track/3bTNbRfINJRBws6KbxKHOW,Whitney Cummings,Porn
104,0.59,0.635,4,-10.261,0,0.13,0.0101,0.0,0.0808,0.567,192.042,audio_features,5eZaT21ZVGyGHJ8kcwaNxA,spotify:track:5eZaT21ZVGyGHJ8kcwaNxA,https://api.spotify.com/v1/tracks/5eZaT21ZVGyGHJ8kcwaNxA,https://api.spotify.com/v1/audio-analysis/5eZaT21ZVGyGHJ8kcwaNxA,176800,4,https://open.spotify.com/track/5eZaT21ZVGyGHJ8kcwaNxA,John Brown,Party In The Burbs
105,0.8,0.658,6,-9.591,0,0.254,0.00436,0.0,0.109,0.674,92.064,audio_features,2j6DORpoXYTicBm4hl5Ztx,spotify:track:2j6DORpoXYTicBm4hl5Ztx,https://api.spotify.com/v1/tracks/2j6DORpoXYTicBm4hl5Ztx,https://api.spotify.com/v1/audio-analysis/2j6DORpoXYTicBm4hl5Ztx,254533,4,https://open.spotify.com/track/2j6DORpoXYTicBm4hl5Ztx,Masta Ace Incorporated,Ain't No Game
106,0.0713,0.00459,2,-37.039,0,0.0373,0.977,0.933,0.0871,0.0365,65.381,audio_features,2mqHsw2SM72ajUCPXpgdZL,spotify:track:2mqHsw2SM72ajUCPXpgdZL,https://api.spotify.com/v1/tracks/2mqHsw2SM72ajUCPXpgdZL,https://api.spotify.com/v1/audio-analysis/2mqHsw2SM72ajUCPXpgdZL,161012,4,https://open.spotify.com/track/2mqHsw2SM72ajUCPXpgdZL,Salieri,Now everybody's gone
107,0.529,0.555,5,-9.918,0,0.0339,0.674,0.89,0.11,0.785,132.357,audio_features,0jyIdeuziEtMenGqChgOVV,spotify:track:0jyIdeuziEtMenGqChgOVV,https://api.spotify.com/v1/tracks/0jyIdeuziEtMenGqChgOVV,https://api.spotify.com/v1/audio-analysis/0jyIdeuziEtMenGqChgOVV,287360,4,https://open.spotify.com/track/0jyIdeuziEtMenGqChgOVV,Deodato,Latin Flute
108,0.638,0.743,9,-7.22,1,0.0464,0.0679,0.00382,0.177,0.299,124.997,audio_features,2AudnnXiCjEevme86bV4Vm,spotify:track:2AudnnXiCjEevme86bV4Vm,https://api.spotify.com/v1/tracks/2AudnnXiCjEevme86bV4Vm,https://api.spotify.com/v1/audio-analysis/2AudnnXiCjEevme86bV4Vm,228960,4,https://open.spotify.com/track/2AudnnXiCjEevme86bV4Vm,3 of Hearts,Is It Love
109,0.688,0.879,9,-6.995,0,0.0394,2.02e-05,0.658,0.0752,0.665,121.999,audio_features,6h5lnTQja76tPQOnveu6dX,spotify:track:6h5lnTQja76tPQOnveu6dX,https://api.spotify.com/v1/tracks/6h5lnTQja76tPQOnveu6dX,https://api.spotify.com/v1/audio-analysis/6h5lnTQja76tPQOnveu6dX,442976,4,https://open.spotify.com/track/6h5lnTQja76tPQOnveu6dX,Paso Doble,Kleine Killer
110,0.686,0.825,7,-3.192,1,0.0582,0.248,0.0,0.0761,0.603,90.053,audio_features,2xo84jGkxFPrZmmBtS3Pkd,spotify:track:2xo84jGkxFPrZmmBtS3Pkd,https://api.spotify.com/v1/tracks/2xo84jGkxFPrZmmBtS3Pkd,https://api.spotify.com/v1/audio-analysis/2xo84jGkxFPrZmmBtS3Pkd,164853,4,https://open.spotify.com/track/2xo84jGkxFPrZmmBtS3Pkd,Boots Randolph,Lonely Street
111,0.57,0.758,9,-4.362,1,0.036,5.64e-05,0.0304,0.448,0.451,93.095,audio_features,5aoTIWdzgcjGo3SdjxqWSf,spotify:track:5aoTIWdzgcjGo3SdjxqWSf,https://api.spotify.com/v1/tracks/5aoTIWdzgcjGo3SdjxqWSf,https://api.spotify.com/v1/audio-analysis/5aoTIWdzgcjGo3SdjxqWSf,164227,4,https://open.spotify.com/track/5aoTIWdzgcjGo3SdjxqWSf,Sunnyland Slim,Hard Times (feat. Floyd Jones)
112,0.854,0.0994,0,-11.72,1,0.0615,0.86,0.913,0.345,0.659,88.013,audio_features,1ZSiXVt9xuQAzAzcbVkwHw,spotify:track:1ZSiXVt9xuQAzAzcbVkwHw,https://api.spotify.com/v1/tracks/1ZSiXVt9xuQAzAzcbVkwHw,https://api.spotify.com/v1/audio-analysis/1ZSiXVt9xuQAzAzcbVkwHw,112500,4,https://open.spotify.com/track/1ZSiXVt9xuQAzAzcbVkwHw,Christian McBride,D Shuffle Jam (Part 2)
113,0.534,0.466,6,-6.98,1,0.0272,0.277,0.0,0.0979,0.23,140.0,audio_features,7trjNYF5ek7zX4GKSHQZbP,spotify:track:7trjNYF5ek7zX4GKSHQZbP,https://api.spotify.com/v1/tracks/7trjNYF5ek7zX4GKSHQZbP,https://api.spotify.com/v1/audio-analysis/7trjNYF5ek7zX4GKSHQZbP,277660,4,https://open.spotify.com/track/7trjNYF5ek7zX4GKSHQZbP,Shirley Caesar,Wait On The Lord  (LP Version)
114,0.585,0.809,7,-7.837,1,0.125,0.00144,0.35,0.272,0.456,148.151,audio_features,76Ug1q4l6rGwJ2ubV5wh3X,spotify:track:76Ug1q4l6rGwJ2ubV5wh3X,https://api.spotify.com/v1/tracks/76Ug1q4l6rGwJ2ubV5wh3X,https://api.spotify.com/v1/audio-analysis/76Ug1q4l6rGwJ2ubV5wh3X,213333,4,https://open.spotify.com/track/76Ug1q4l6rGwJ2ubV5wh3X,Gorillaz,All Alone (Live)
